time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
1156218,0.97,-0.03,0.12,-0.36,-3.78,-0.24,48.34,-7.65,-5.73,3
1156229,0.97,-0.03,0.12,-0.05,-0.9,-0.22,48.34,-7.65,-5.73,3
1156240,0.98,-0.03,0.11,0.19,1.21,-0.24,48.2,-7.71,-5.81,3
1156251,0.98,-0.03,0.11,0.61,2.86,-0.14,48.2,-7.71,-5.81,3
1156262,0.99,-0.03,0.1,0.81,2.7,-0.11,48.2,-7.71,-5.81,3
1156274,0.98,-0.03,0.1,0.97,2.18,-0.09,48.2,-7.71,-5.81,3
1156285,0.99,-0.03,0.1,1.1,1.69,-0.07,48.17,-7.75,-5.98,3
1156296,0.99,-0.02,0.1,1.2,1.16,-0.04,48.17,-7.75,-5.98,3
1156308,0.99,-0.02,0.1,1.28,0.56,-0.06,48.17,-7.75,-5.98,3
1156321,0.99,-0.02,0.1,1.47,-0.76,-0.0,48.17,-7.75,-5.98,3
1156334,0.99,-0.02,0.1,1.51,-1.25,0.05,48.14,-7.8,-6.21,3
1156348,0.99,-0.02,0.1,1.57,-2.38,0.06,48.14,-7.8,-6.21,3
1156359,0.99,-0.02,0.1,1.57,-3.06,0.04,48.14,-7.8,-6.21,3
1156373,0.98,-0.02,0.1,1.6,-4.27,0.01,48.14,-7.8,-6.21,3
1156384,0.98,-0.02,0.11,1.63,-4.27,0.01,48.15,-7.69,-6.43,3
1156396,0.98,-0.02,0.11,1.63,-3.69,0.01,48.15,-7.69,-6.43,3
1156408,0.98,-0.03,0.12,1.44,-1.34,-0.05,48.15,-7.69,-6.43,3
1156420,0.98,-0.03,0.11,1.29,0.15,-0.08,48.15,-7.69,-6.43,3
1156434,0.98,-0.02,0.11,1.27,3.23,-0.05,48.3,-7.73,-6.6,3
1156446,0.98,-0.02,0.1,1.31,4.32,-0.05,48.3,-7.73,-6.6,3
1156457,0.98,-0.02,0.1,1.4,5.03,-0.02,48.3,-7.73,-6.6,3
1156468,0.98,-0.02,0.1,1.44,4.88,-0.01,48.3,-7.73,-6.6,3
1156480,0.98,-0.02,0.1,1.51,4.85,0.0,48.3,-7.73,-6.6,3
1156491,0.98,-0.02,0.1,1.59,5.95,-0.01,48.39,-7.66,-6.53,3
1156502,0.98,-0.02,0.1,1.56,6.9,-0.03,48.39,-7.66,-6.53,3
1156513,0.98,-0.02,0.09,1.55,7.53,-0.04,48.39,-7.66,-6.53,3
1156524,0.99,-0.02,0.08,1.57,7.4,-0.03,48.39,-7.66,-6.53,3
1156537,0.99,-0.02,0.08,1.61,5.14,-0.01,48.33,-7.6,-6.44,3
1156549,0.99,-0.02,0.08,1.61,3.52,0.02,48.33,-7.6,-6.44,3
1156562,0.99,-0.02,0.08,1.64,0.92,0.01,48.33,-7.6,-6.44,3
1156574,0.99,-0.02,0.08,1.69,0.15,0.02,48.33,-7.6,-6.44,3
1156586,0.99,-0.02,0.08,1.65,-0.73,0.05,48.2,-7.68,-6.35,3
1156597,0.99,-0.02,0.08,1.62,-0.97,0.05,48.2,-7.68,-6.35,3
