time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
2202067,0.04,-1.0,0.02,5.16,1.75,0.09,20.67,47.04,20.44,2
2202079,0.04,-1.0,0.02,5.19,1.73,0.38,20.67,47.04,20.44,2
2202089,0.04,-1.0,0.02,5.38,1.67,0.5,20.52,47.12,20.65,2
2202101,0.05,-1.0,0.02,6.09,1.11,0.3,20.52,47.12,20.65,2
2202113,0.05,-1.0,0.02,6.37,0.76,0.18,20.52,47.12,20.65,2
2202123,0.05,-1.01,0.01,6.56,0.41,0.04,20.52,47.12,20.65,2
2202136,0.04,-1.01,0.01,6.12,-0.1,-0.36,20.52,47.12,20.65,2
2202147,0.04,-1.01,0.0,5.36,-0.24,-0.48,20.44,47.15,20.8,2
2202160,0.04,-1.01,0.0,3.46,-0.5,-0.66,20.44,47.15,20.8,2
2202170,0.04,-1.01,0.01,2.61,-0.6,-0.65,20.44,47.15,20.8,2
2202182,0.04,-1.01,0.01,1.9,-0.82,-0.7,20.44,47.15,20.8,2
2202194,0.04,-1.01,0.01,1.01,-1.09,-0.47,20.4,47.09,20.99,2
2202205,0.04,-1.0,0.01,0.73,-0.87,-0.1,20.4,47.09,20.99,2
2202217,0.04,-1.0,0.01,0.65,-0.54,0.11,20.4,47.09,20.99,2
2202227,0.04,-1.0,0.01,0.82,-0.31,-0.02,20.4,47.09,20.99,2
2202240,0.06,-1.0,0.02,1.77,-0.65,-1.01,20.43,46.99,20.96,2
2202250,0.06,-1.0,0.02,2.34,-1.24,-1.75,20.43,46.99,20.96,2
2202260,0.05,-1.0,0.02,2.8,-1.8,-2.34,20.43,46.99,20.96,2
2202270,0.04,-1.0,0.01,3.13,-2.21,-2.51,20.43,46.99,20.96,2
2202282,0.03,-1.01,0.01,2.99,-2.59,-1.91,20.43,46.99,20.96,2
2202293,0.03,-1.01,0.01,2.51,-2.71,-1.12,20.45,46.92,20.96,2
2202303,0.03,-1.01,0.01,1.9,-2.87,-0.31,20.45,46.92,20.96,2
2202313,0.03,-1.01,0.01,1.33,-3.11,0.23,20.45,46.92,20.96,2
2202325,0.04,-1.01,0.01,0.47,-3.92,1.2,20.45,46.92,20.96,2
2202335,0.04,-1.01,0.01,0.08,-4.41,1.73,20.45,46.92,20.96,2
2202346,0.04,-1.01,0.01,-0.3,-4.92,2.02,20.34,46.83,21.2,2
2202356,0.03,-1.01,0.01,-0.75,-5.4,2.29,20.34,46.83,21.2,2
2202368,0.03,-1.01,0.01,-1.85,-6.13,3.48,20.34,46.83,21.2,2
2202378,0.03,-1.01,0.01,-2.38,-6.4,4.35,20.34,46.83,21.2,2
2202389,0.03,-1.01,0.01,-2.92,-6.63,5.33,20.51,46.84,21.38,2
2202399,0.03,-1.0,0.02,-3.39,-6.92,6.66,20.51,46.84,21.38,2
2202411,0.04,-1.0,0.02,-3.65,-6.64,9.09,20.51,46.84,21.38,2
2202421,0.05,-1.0,0.03,-3.17,-6.26,9.32,20.51,46.84,21.38,2
2202431,0.05,-1.0,0.03,-2.4,-5.96,9.09,20.51,46.84,21.38,2
