time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
1539857,-0.0,0.9,0.36,1.65,-1.08,0.09,11.21,-28.16,9.39,2
1539868,-0.0,0.9,0.36,1.74,-1.1,0.06,11.21,-28.16,9.39,2
1539880,-0.0,0.9,0.36,1.79,-1.12,0.04,11.28,-28.1,9.23,2
1539891,-0.0,0.9,0.36,1.88,-1.04,0.06,11.28,-28.1,9.23,2
1539902,-0.0,0.9,0.36,1.84,-1.01,0.05,11.28,-28.1,9.23,2
1539914,-0.0,0.9,0.36,1.85,-1.02,0.05,11.28,-28.1,9.23,2
1539927,-0.0,0.9,0.36,1.85,-0.96,0.09,11.28,-28.1,9.23,2
1539938,-0.0,0.9,0.36,1.82,-0.95,0.1,11.34,-28.16,9.41,2
1539950,-0.0,0.9,0.36,1.78,-0.94,0.05,11.34,-28.16,9.41,2
1539962,-0.0,0.9,0.36,1.91,-0.97,0.06,11.34,-28.16,9.41,2
1539974,-0.0,0.9,0.36,1.98,-1.01,0.09,11.34,-28.16,9.41,2
1539985,-0.0,0.9,0.36,1.97,-1.02,0.11,11.41,-28.08,9.18,2
1539997,-0.0,0.9,0.36,1.64,-1.04,0.1,11.41,-28.08,9.18,2
1540007,-0.0,0.9,0.36,1.41,-1.02,0.08,11.41,-28.08,9.18,2
1540018,-0.0,0.9,0.36,1.3,-1.05,0.09,11.41,-28.08,9.18,2
1540031,-0.0,0.9,0.36,1.22,-1.07,0.11,11.35,-28.12,9.19,2
1540043,-0.0,0.9,0.36,1.25,-1.09,0.1,11.35,-28.12,9.19,2
1540057,-0.0,0.9,0.36,1.38,-1.07,0.07,11.35,-28.12,9.19,2
1540068,-0.0,0.9,0.36,1.48,-1.09,0.09,11.35,-28.12,9.19,2
1540083,-0.0,0.9,0.36,1.57,-1.11,0.11,11.41,-28.07,9.17,2
1540094,-0.0,0.9,0.36,1.64,-1.1,0.12,11.41,-28.07,9.17,2
1540108,-0.0,0.9,0.36,1.89,-1.1,0.1,11.41,-28.07,9.17,2
1540119,-0.0,0.9,0.36,2.08,-1.1,0.08,11.41,-28.07,9.17,2
1540131,-0.0,0.9,0.36,2.19,-1.07,0.07,11.42,-28.05,9.24,2
1540143,-0.0,0.91,0.36,2.3,-1.11,0.13,11.42,-28.05,9.24,2
1540153,-0.0,0.91,0.36,2.38,-1.11,0.13,11.42,-28.05,9.24,2
1540164,-0.0,0.9,0.36,2.6,-1.12,0.15,11.42,-28.05,9.24,2
1540176,-0.0,0.9,0.36,3.06,-1.01,0.2,11.42,-28.05,9.24,2
1540187,-0.0,0.9,0.36,3.15,-0.94,0.21,11.45,-28.0,9.19,2
1540199,-0.0,0.9,0.36,3.17,-0.92,0.22,11.45,-28.0,9.19,2
1540211,-0.0,0.9,0.36,2.92,-0.98,0.21,11.45,-28.0,9.19,2
1540223,-0.0,0.9,0.37,2.76,-1.0,0.19,11.45,-28.0,9.19,2
1540233,-0.0,0.9,0.37,2.51,-0.99,0.13,11.46,-27.99,9.11,2
1540245,-0.0,0.9,0.37,1.81,-1.01,0.09,11.46,-27.99,9.11,2
1540257,-0.0,0.9,0.36,1.45,-0.97,0.07,11.46,-27.99,9.11,2
1540270,-0.0,0.9,0.36,1.04,-0.99,0.07,11.46,-27.99,9.11,2
1540281,-0.0,0.9,0.36,0.89,-0.99,0.05,11.43,-27.98,8.99,2
1540293,-0.0,0.9,0.36,0.87,-0.99,0.04,11.43,-27.98,8.99,2
1540304,-0.0,0.9,0.36,0.94,-1.0,0.05,11.43,-27.98,8.99,2
1540315,-0.0,0.9,0.36,0.94,-1.02,0.05,11.43,-27.98,8.99,2
1540326,-0.0,0.9,0.36,0.91,-1.0,0.07,11.43,-27.98,8.99,2
1540339,-0.0,0.9,0.36,0.81,-0.97,0.11,11.39,-28.02,8.97,2
1540351,-0.0,0.9,0.36,0.7,-0.97,0.1,11.39,-28.02,8.97,2
1540362,-0.0,0.9,0.36,0.68,-0.99,0.13,11.39,-28.02,8.97,2
1540374,-0.0,0.9,0.36,0.88,-1.08,0.15,11.39,-28.02,8.97,2
1540385,-0.0,0.9,0.36,0.96,-1.07,0.16,11.43,-28.05,9.02,2
1540398,-0.0,0.9,0.36,1.02,-1.02,0.1,11.43,-28.05,9.02,2
1540409,-0.0,0.9,0.36,0.98,-1.02,0.09,11.43,-28.05,9.02,2
1540421,-0.0,0.9,0.36,0.95,-1.04,0.07,11.43,-28.05,9.02,2
1540433,-0.0,0.9,0.36,0.8,-1.0,0.12,11.44,-28.14,8.94,2
1540444,-0.0,0.9,0.36,0.76,-1.01,0.08,11.44,-28.14,8.94,2
1540454,-0.0,0.9,0.36,0.75,-0.99,0.03,11.44,-28.14,8.94,2
1540464,-0.0,0.91,0.36,0.82,-1.0,0.05,11.44,-28.14,8.94,2
1540474,-0.0,0.9,0.36,0.9,-1.06,0.07,11.44,-28.14,8.94,2
1540487,-0.0,0.9,0.36,1.0,-1.09,0.08,11.53,-28.14,8.84,2
1540497,-0.0,0.9,0.36,0.98,-1.08,0.06,11.53,-28.14,8.84,2
1540508,-0.0,0.9,0.36,0.91,-1.08,0.03,11.53,-28.14,8.84,2
1540520,-0.0,0.9,0.36,0.62,-1.16,0.05,11.53,-28.14,8.84,2
1540531,-0.0,0.9,0.36,0.51,-1.16,0.05,11.52,-28.07,8.98,2
1540544,-0.0,0.9,0.36,0.52,-1.11,0.1,11.52,-28.07,8.98,2
1540555,-0.0,0.91,0.36,0.67,-1.04,0.08,11.52,-28.07,8.98,2
1540566,-0.0,0.91,0.35,0.91,-1.05,0.09,11.52,-28.07,8.98,2
1540581,-0.0,0.9,0.36,1.44,-1.07,0.12,11.64,-28.0,9.04,2
1540593,-0.0,0.9,0.36,1.61,-1.05,0.14,11.64,-28.0,9.04,2
1540606,-0.0,0.9,0.36,1.58,-1.07,0.08,11.64,-28.0,9.04,2
1540618,-0.0,0.9,0.36,1.46,-1.04,0.06,11.64,-28.0,9.04,2
1540631,-0.0,0.91,0.36,1.08,-1.0,0.07,11.64,-28.11,9.2,2
1540642,-0.0,0.9,0.36,0.92,-1.01,0.09,11.64,-28.11,9.2,2
1540654,-0.0,0.9,0.36,0.77,-0.96,0.07,11.64,-28.11,9.2,2
1540666,-0.0,0.9,0.36,0.66,-0.99,0.08,11.64,-28.11,9.2,2
1540678,-0.0,0.9,0.36,0.65,-1.02,0.09,11.55,-28.18,9.02,2
1540692,-0.0,0.91,0.35,0.87,-1.06,0.09,11.55,-28.18,9.02,2
1540704,-0.0,0.91,0.36,1.0,-0.97,0.07,11.55,-28.18,9.02,2
1540716,-0.0,0.91,0.36,0.88,-1.0,0.07,11.55,-28.18,9.02,2
1540727,-0.0,0.9,0.36,0.71,-0.99,0.04,11.55,-28.18,9.02,2
1540738,-0.0,0.9,0.36,0.62,-1.02,0.03,11.52,-28.09,8.98,2
1540751,-0.0,0.9,0.35,0.45,-1.04,0.03,11.52,-28.09,8.98,2
1540763,-0.0,0.91,0.35,0.5,-1.0,0.05,11.52,-28.09,8.98,2
1540774,-0.0,0.91,0.35,0.59,-0.96,0.08,11.52,-28.09,8.98,2
1540787,-0.0,0.91,0.35,1.03,-1.01,0.13,11.55,-28.17,9.08,2
1540799,-0.0,0.91,0.35,1.27,-1.06,0.1,11.55,-28.17,9.08,2
1540813,-0.0,0.9,0.36,1.56,-1.06,0.11,11.55,-28.17,9.08,2
1540824,-0.0,0.9,0.36,1.5,-1.07,0.14,11.55,-28.17,9.08,2
1540836,-0.0,0.9,0.36,1.15,-1.12,0.15,11.56,-28.1,9.14,2
1540847,-0.0,0.91,0.36,0.9,-1.14,0.13,11.56,-28.1,9.14,2
1540859,-0.0,0.91,0.36,0.62,-1.13,0.11,11.56,-28.1,9.14,2
1540872,-0.0,0.91,0.35,0.42,-1.08,0.14,11.56,-28.1,9.14,2
1540883,-0.0,0.91,0.35,0.49,-1.08,0.16,11.53,-28.02,9.22,2
1540895,-0.0,0.91,0.35,0.58,-1.13,0.18,11.53,-28.02,9.22,2
1540906,-0.0,0.91,0.35,0.93,-1.04,0.16,11.53,-28.02,9.22,2
1540918,-0.0,0.91,0.35,1.09,-1.05,0.14,11.53,-28.02,9.22,2
1540929,-0.0,0.91,0.35,1.16,-1.06,0.12,11.49,-28.0,9.36,2
1540941,-0.0,0.91,0.36,1.19,-1.06,0.11,11.49,-28.0,9.36,2
1540952,-0.0,0.91,0.36,1.06,-1.03,0.07,11.49,-28.0,9.36,2
1540965,-0.0,0.91,0.36,0.75,-1.07,0.11,11.49,-28.0,9.36,2
1540976,-0.0,0.91,0.35,0.58,-1.09,0.06,11.49,-28.0,9.36,2
1540987,-0.0,0.91,0.35,0.48,-1.09,0.03,11.52,-28.0,9.42,2
1541001,-0.0,0.91,0.35,0.48,-0.98,0.03,11.52,-28.0,9.42,2
1541013,-0.0,0.91,0.35,0.59,-0.97,0.06,11.52,-28.0,9.42,2
1541023,-0.0,0.91,0.35,0.75,-0.94,0.1,11.52,-28.0,9.42,2
1541036,-0.0,0.91,0.35,0.95,-0.93,0.13,11.63,-27.96,9.35,2
1541046,-0.0,0.91,0.35,0.94,-0.98,0.11,11.63,-27.96,9.35,2
1541056,-0.0,0.91,0.35,0.87,-0.98,0.07,11.63,-27.96,9.35,2
1541066,-0.0,0.91,0.35,0.83,-1.02,0.07,11.63,-27.96,9.35,2
1541079,-0.0,0.91,0.35,0.85,-1.03,0.1,11.54,-27.97,9.43,2
1541090,-0.0,0.91,0.35,0.89,-1.03,0.12,11.54,-27.97,9.43,2
1541104,-0.0,0.91,0.35,0.98,-1.0,0.11,11.54,-27.97,9.43,2
1541116,-0.0,0.91,0.35,1.04,-1.01,0.12,11.54,-27.97,9.43,2
1541129,-0.0,0.91,0.35,1.07,-1.01,0.09,11.47,-27.97,9.43,2
1541140,-0.0,0.91,0.35,1.03,-1.0,0.1,11.47,-27.97,9.43,2
1541152,-0.0,0.91,0.35,0.98,-1.01,0.07,11.47,-27.97,9.43,2
1541164,-0.0,0.91,0.35,0.73,-1.01,0.03,11.47,-27.97,9.43,2
1541176,-0.0,0.91,0.35,0.66,-1.03,0.03,11.47,-27.97,9.43,2
1541186,-0.0,0.91,0.35,0.66,-1.1,0.02,11.49,-28.04,9.5,2
1541198,-0.0,0.91,0.35,0.77,-1.12,0.1,11.49,-28.04,9.5,2
1541210,-0.0,0.91,0.35,0.8,-1.07,0.1,11.49,-28.04,9.5,2
1541222,-0.0,0.91,0.35,0.74,-1.08,0.16,11.49,-28.04,9.5,2
1541234,-0.0,0.91,0.35,0.72,-1.09,0.15,11.57,-27.95,9.49,2
1541246,-0.0,0.91,0.35,0.73,-1.1,0.12,11.57,-27.95,9.49,2
1541257,-0.0,0.91,0.35,0.92,-1.06,0.11,11.57,-27.95,9.49,2
1541268,-0.0,0.91,0.35,1.01,-1.12,0.11,11.57,-27.95,9.49,2
1541279,-0.0,0.91,0.35,1.1,-1.18,0.13,11.63,-27.96,9.51,2
1541292,-0.0,0.91,0.35,1.12,-1.17,0.15,11.63,-27.96,9.51,2
1541304,-0.0,0.91,0.35,1.03,-1.15,0.12,11.63,-27.96,9.51,2
1541316,-0.0,0.91,0.35,0.92,-1.1,0.13,11.63,-27.96,9.51,2
1541328,-0.0,0.91,0.35,0.86,-1.03,0.17,11.62,-28.01,9.51,2
1541340,-0.0,0.91,0.35,0.89,-1.03,0.2,11.62,-28.01,9.51,2
1541353,-0.0,0.91,0.35,1.07,-1.05,0.13,11.62,-28.01,9.51,2
1541365,-0.0,0.91,0.35,1.09,-1.06,0.11,11.62,-28.01,9.51,2
1541379,-0.0,0.91,0.35,0.86,-1.06,0.07,11.63,-28.0,9.45,2
