time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
454771,-0.02,-0.03,0.98,4.14,1.23,0.44,8.48,-5.77,-29.0,0
454783,-0.02,-0.03,0.98,3.4,2.24,0.4,8.54,-5.82,-29.2,0
454795,-0.01,-0.01,0.98,2.87,3.34,0.56,8.54,-5.82,-29.2,0
454805,-0.01,-0.01,0.98,3.13,3.13,0.56,8.54,-5.82,-29.2,0
454816,-0.0,-0.0,0.98,3.54,2.56,0.4,8.54,-5.82,-29.2,0
454829,-0.0,-0.0,0.99,4.08,1.14,0.05,8.53,-5.76,-29.19,0
454841,-0.0,-0.0,0.99,4.11,0.74,-0.07,8.53,-5.76,-29.19,0
454855,-0.0,0.0,0.99,3.93,0.17,-0.39,8.53,-5.76,-29.19,0
454866,-0.0,0.0,0.99,4.08,-0.3,-0.6,8.53,-5.76,-29.19,0
454877,-0.0,-0.0,0.99,4.41,-1.03,-0.72,8.54,-5.76,-29.22,0
454890,-0.01,-0.01,0.99,4.91,-2.55,-0.84,8.54,-5.76,-29.22,0
454901,-0.01,-0.02,0.99,5.05,-2.85,-0.9,8.54,-5.76,-29.22,0
454913,-0.0,-0.03,0.99,4.99,-2.8,-0.78,8.54,-5.76,-29.22,0
454925,-0.0,-0.04,0.98,4.53,-2.52,-0.67,8.59,-5.64,-29.21,0
454937,-0.0,-0.04,0.98,3.79,-2.14,-0.54,8.59,-5.64,-29.21,0
454949,0.0,-0.04,0.98,1.86,-1.21,-0.28,8.59,-5.64,-29.21,0
454961,0.0,-0.04,0.98,1.04,-0.74,-0.24,8.59,-5.64,-29.21,0
454976,0.01,-0.03,0.98,0.87,0.02,-0.3,8.68,-5.54,-29.12,0
454987,0.01,-0.02,0.98,1.73,-0.04,-0.25,8.68,-5.54,-29.12,0
455001,0.01,-0.03,0.98,3.6,-1.06,-0.05,8.68,-5.54,-29.12,0
455013,0.01,-0.03,0.98,3.91,-1.26,0.12,8.68,-5.54,-29.12,0
455026,0.01,-0.03,0.98,3.23,-0.3,0.45,8.74,-5.53,-28.96,0
455038,0.01,-0.03,0.98,3.21,0.21,0.69,8.74,-5.53,-28.96,0
455050,0.02,-0.02,0.97,3.77,0.09,0.95,8.74,-5.53,-28.96,0
455062,0.01,-0.02,0.98,3.99,-0.4,0.81,8.74,-5.53,-28.96,0
455073,0.01,-0.02,0.98,4.22,-0.85,0.52,8.83,-5.53,-29.02,0
455086,0.0,-0.03,0.99,4.61,-1.26,0.15,8.83,-5.53,-29.02,0
455098,0.0,-0.04,0.99,4.87,-1.53,0.19,8.83,-5.53,-29.02,0
455111,-0.0,-0.04,0.99,4.98,-2.33,0.54,8.83,-5.53,-29.02,0
455123,-0.01,-0.04,0.98,4.79,-2.5,0.57,8.86,-5.45,-29.02,0
455134,-0.01,-0.04,0.98,4.54,-2.48,0.52,8.86,-5.45,-29.02,0
455147,-0.01,-0.04,0.98,3.07,-1.91,0.25,8.86,-5.45,-29.02,0
455158,-0.01,-0.04,0.98,2.19,-1.43,0.13,8.86,-5.45,-29.02,0
455173,-0.01,-0.04,0.98,1.54,-0.92,0.22,8.92,-5.52,-29.1,0
455184,-0.01,-0.03,0.98,1.92,-1.02,0.51,8.92,-5.52,-29.1,0
455196,-0.01,-0.03,0.98,3.29,-1.8,1.01,8.92,-5.52,-29.1,0
455208,-0.0,-0.02,0.98,3.6,-2.2,0.97,8.92,-5.52,-29.1,0
455219,-0.0,-0.02,0.98,3.45,-2.38,0.71,8.92,-5.52,-29.1,0
455232,-0.0,-0.02,0.99,2.23,-1.85,-0.12,8.99,-5.42,-29.01,0
455243,-0.0,-0.03,0.99,2.01,-1.54,-0.38,8.99,-5.42,-29.01,0
455254,-0.0,-0.03,0.98,2.22,-1.52,-0.37,8.99,-5.42,-29.01,0
455267,-0.0,-0.04,0.97,2.7,-2.04,-0.2,8.99,-5.42,-29.01,0
455278,-0.01,-0.04,0.98,2.53,-1.89,-0.29,8.94,-5.5,-29.18,0
455291,-0.01,-0.04,0.98,2.11,-1.24,-0.57,8.94,-5.5,-29.18,0
455302,-0.0,-0.04,0.99,2.28,-1.41,-0.6,8.94,-5.5,-29.18,0
455314,-0.0,-0.04,0.99,2.54,-1.84,-0.55,8.94,-5.5,-29.18,0
455327,-0.0,-0.04,0.98,2.37,-2.48,-0.59,8.93,-5.35,-29.03,0
455339,-0.0,-0.05,0.98,1.8,-2.48,-0.65,8.93,-5.35,-29.03,0
455353,-0.01,-0.05,0.98,0.11,-1.8,-0.48,8.93,-5.35,-29.03,0
455365,-0.01,-0.05,0.98,-0.83,-1.24,-0.32,8.93,-5.35,-29.03,0
455378,0.0,-0.04,0.98,-1.75,-0.35,0.02,8.89,-5.28,-29.16,0
455390,0.0,-0.03,0.98,-2.02,-0.65,-0.02,8.89,-5.28,-29.16,0
455403,0.0,-0.02,0.98,-2.2,-2.14,-0.36,8.89,-5.28,-29.16,0
455414,0.0,-0.03,0.99,-2.24,-2.72,-0.35,8.89,-5.28,-29.16,0
455425,0.0,-0.03,0.99,-2.54,-2.89,-0.29,8.97,-5.33,-29.34,0
455439,-0.0,-0.03,0.98,-3.07,-2.78,0.1,8.97,-5.33,-29.34,0
455451,-0.01,-0.03,0.98,-2.8,-2.52,0.54,8.97,-5.33,-29.34,0
455465,-0.01,-0.03,0.98,-1.59,-1.53,1.69,8.97,-5.33,-29.34,0
455476,-0.01,-0.03,0.97,-1.05,-1.07,2.06,8.88,-5.39,-29.49,0
455487,-0.01,-0.02,0.97,-0.56,-1.04,2.21,8.88,-5.39,-29.49,0
455499,-0.01,-0.02,0.98,0.1,-2.15,1.63,8.88,-5.39,-29.49,0
455510,-0.01,-0.02,0.98,-0.08,-2.58,1.0,8.88,-5.39,-29.49,0
455522,-0.01,-0.02,0.99,-0.12,-2.63,0.47,8.78,-5.34,-29.61,0
455533,-0.01,-0.03,0.99,0.16,-2.56,0.21,8.78,-5.34,-29.61,0
455545,-0.01,-0.03,0.99,0.55,-2.59,0.27,8.78,-5.34,-29.61,0
455559,-0.01,-0.04,0.98,0.62,-2.24,0.65,8.78,-5.34,-29.61,0
455571,-0.01,-0.03,0.98,0.29,-1.73,0.87,8.75,-5.29,-29.62,0
455583,-0.01,-0.03,0.98,-0.92,-0.42,0.96,8.75,-5.29,-29.62,0
455594,-0.0,-0.02,0.97,-1.54,-0.1,0.77,8.75,-5.29,-29.62,0
455605,-0.0,-0.01,0.98,-2.1,-0.17,0.36,8.75,-5.29,-29.62,0
455619,-0.0,-0.01,0.99,-2.29,-1.22,-0.36,8.75,-5.29,-29.62,0
455631,-0.0,-0.02,0.99,-1.96,-2.22,-0.42,8.76,-5.38,-29.54,0
455645,-0.02,-0.03,0.99,-1.08,-3.8,0.37,8.76,-5.38,-29.54,0
455656,-0.01,-0.03,0.99,-0.21,-4.54,1.25,8.76,-5.38,-29.54,0
455671,-0.01,-0.03,0.98,0.21,-6.04,2.41,8.69,-5.54,-29.46,0
455682,-0.02,-0.02,0.98,-0.05,-6.54,2.47,8.69,-5.54,-29.46,0
455694,-0.02,-0.02,0.98,-1.14,-6.14,2.08,8.69,-5.54,-29.46,0
455706,-0.02,-0.01,0.98,-1.99,-5.5,1.72,8.69,-5.54,-29.46,0
455718,-0.01,-0.0,0.97,-2.66,-4.91,1.2,8.69,-5.54,-29.46,0
455731,-0.0,0.01,0.96,-2.76,-5.56,-0.08,8.51,-5.68,-29.43,0
455743,-0.0,0.01,0.95,-1.99,-7.6,-0.77,8.51,-5.68,-29.43,0
455756,-0.01,0.0,0.96,0.92,-14.02,-1.63,8.51,-5.68,-29.43,0
455768,-0.02,-0.0,0.97,2.51,-17.01,-1.77,8.51,-5.68,-29.43,0
