time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
91964,0.06,0.02,0.98,2.46,-0.23,-0.34,25.05,29.72,-30.3,0
91976,0.06,0.02,0.99,2.13,-0.37,-0.25,24.99,29.68,-30.52,0
91988,0.06,0.02,0.98,1.62,-0.69,-0.1,24.99,29.68,-30.52,0
91999,0.06,0.02,0.98,1.1,-1.41,0.17,24.99,29.68,-30.52,0
92010,0.06,0.02,0.98,1.28,-1.52,0.28,24.99,29.68,-30.52,0
92020,0.06,0.02,0.98,1.56,-1.33,0.35,24.99,29.68,-30.52,0
92031,0.06,0.02,0.98,1.79,-1.07,0.34,25.07,29.71,-30.67,0
92042,0.06,0.02,0.98,1.91,-0.82,0.08,25.07,29.71,-30.67,0
92052,0.06,0.02,0.98,1.86,-0.72,-0.07,25.07,29.71,-30.67,0
92064,0.06,0.02,0.98,1.78,-0.6,-0.14,25.07,29.71,-30.67,0
92076,0.06,0.02,0.98,1.54,-0.75,-0.04,25.14,29.63,-30.62,0
92087,0.06,0.02,0.98,1.47,-0.95,0.02,25.14,29.63,-30.62,0
92098,0.06,0.02,0.98,1.39,-1.02,0.04,25.14,29.63,-30.62,0
92112,0.06,0.02,0.98,1.17,-1.08,-0.0,25.14,29.63,-30.62,0
92123,0.06,0.02,0.98,1.2,-1.09,-0.07,25.11,29.72,-30.55,0
92134,0.06,0.02,0.98,1.22,-1.1,-0.15,25.11,29.72,-30.55,0
92146,0.06,0.02,0.98,0.72,-1.21,-0.32,25.11,29.72,-30.55,0
